시도,군구,관광지명,내/외국인,연도월,입장객수
경기도,파주시,황희선생유적지,내국인,2019년 04월,4772.0
경기도,파주시,황희선생유적지,외국인,2019년 04월,0.0
경기도,이천시,비에이비스타컨트리클럽,내국인,2019년 04월,23613.0
경기도,이천시,비에이비스타컨트리클럽,외국인,2019년 04월,0.0
경기도,이천시,이천시립월전미술관,내국인,2019년 04월,4022.0
경기도,이천시,이천시립월전미술관,외국인,2019년 04월,0.0
경기도,이천시,이천테르메덴,내국인,2019년 04월,0.0
경기도,이천시,이천테르메덴,외국인,2019년 04월,0.0
경기도,이천시,자연나라관광농원,내국인,2019년 04월,7604.0
경기도,이천시,자연나라관광농원,외국인,2019년 04월,0.0
경기도,이천시,호텔미란다(이천스파플러스),내국인,2019년 04월,19445.0
경기도,이천시,호텔미란다(이천스파플러스),외국인,2019년 04월,221.0
경기도,안성시,과채류마을,내국인,2019년 04월,71.0
경기도,안성시,과채류마을,외국인,2019년 04월,0.0
경기도,안성시,구메농사마을,내국인,2019년 04월,45.0
경기도,안성시,구메농사마을,외국인,2019년 04월,0.0
경기도,안성시,꽃뫼마을,내국인,2019년 04월,87.0
경기도,안성시,꽃뫼마을,외국인,2019년 04월,0.0
경기도,안성시,너리굴문화마을,내국인,2019년 04월,11577.0
경기도,안성시,너리굴문화마을,외국인,2019년 04월,0.0
경기도,안성시,대안미술공간 소나무,내국인,2019년 04월,
경기도,안성시,대안미술공간 소나무,외국인,2019년 04월,
경기도,안성시,미리내마을,내국인,2019년 04월,329.0
경기도,안성시,미리내마을,외국인,2019년 04월,0.0
경기도,안성시,미리내성지,내국인,2019년 04월,7600.0
경기도,안성시,박두진문학관,내국인,2019년 04월,1376.0
경기도,안성시,사계절썰매장,내국인,2019년 04월,973.0
경기도,안성시,사계절썰매장,외국인,2019년 04월,0.0
경기도,안성시,서운산자연휴양림,내국인,2019년 04월,1809.0
경기도,안성시,서일농원,내국인,2019년 04월,9980.0
경기도,안성시,서일농원,외국인,2019년 04월,60.0
경기도,안성시,선비마을,내국인,2019년 04월,484.0
경기도,안성시,선비마을,외국인,2019년 04월,0.0
경기도,안성시,신안컨트리클럽,내국인,2019년 04월,14003.0
경기도,안성시,신안컨트리클럽,외국인,2019년 04월,0.0
경기도,안성시,안성3.1운동기념관,내국인,2019년 04월,18752.0
경기도,안성시,안성남사당공연장,내국인,2019년 04월,5161.0
경기도,안성시,안성남사당공연장,외국인,2019년 04월,30.0
경기도,안성시,안성맞춤 천문과학관,내국인,2019년 04월,978.0
경기도,안성시,안성맞춤공예문화센터,내국인,2019년 04월,150.0
경기도,안성시,안성맞춤공예문화센터,외국인,2019년 04월,0.0
경기도,안성시,안성맞춤박물관,내국인,2019년 04월,3572.0
경기도,안성시,안성맞춤캠핑장,내국인,2019년 04월,2377.0
경기도,안성시,안성베네스트G.C.,내국인,2019년 04월,15499.0
경기도,안성시,안성베네스트G.C.,외국인,2019년 04월,0.0
경기도,안성시,안성성당,내국인,2019년 04월,30.0
경기도,안성시,안성시다목적야영장,내국인,2019년 04월,1132.0
경기도,안성시,안성컨트리클럽,내국인,2019년 04월,8414.0
경기도,안성시,안성컨트리클럽,외국인,2019년 04월,0.0
경기도,안성시,안성팜랜드,내국인,2019년 04월,61393.0
경기도,안성시,안성팜랜드,외국인,2019년 04월,0.0
경기도,안성시,안성허브마을,내국인,2019년 04월,4826.0
경기도,안성시,안성허브마을,외국인,2019년 04월,0.0
경기도,안성시,용설호문화마을,내국인,2019년 04월,1864.0
경기도,안성시,용설호문화마을,외국인,2019년 04월,0.0
경기도,안성시,이경순소리박물관,내국인,2019년 04월,46.0
경기도,안성시,인처골마을,내국인,2019년 04월,465.0
경기도,안성시,인처골마을,외국인,2019년 04월,17.0
경기도,안성시,조병화문학관,내국인,2019년 04월,432.0
경기도,안성시,조병화문학관,외국인,2019년 04월,0.0
경기도,안성시,청룡사,내국인,2019년 04월,1192.0
경기도,안성시,칠장사,내국인,2019년 04월,3566.0
경기도,안성시,태평무전수관,내국인,2019년 04월,402.0
경기도,안성시,파인크리크컨트리클럽,내국인,2019년 04월,12822.0
경기도,안성시,파인크리크컨트리클럽,외국인,2019년 04월,0.0
경기도,안성시,포도박물관,내국인,2019년 04월,0.0
경기도,안성시,포도박물관,외국인,2019년 04월,0.0
경기도,안성시,풍산개마을,내국인,2019년 04월,1502.0
경기도,안성시,풍산개마을,외국인,2019년 04월,0.0
경기도,안성시,향토사료관,내국인,2019년 04월,489.0
경기도,김포시,경기도학생김포야영장,내국인,2019년 04월,672.0
경기도,김포시,경기도학생김포야영장,외국인,2019년 04월,0.0
경기도,김포시,김포사계절썰매장,내국인,2019년 04월,0.0
경기도,김포시,김포사계절썰매장,외국인,2019년 04월,0.0
경기도,김포시,김포시사이드컨트리클럽,내국인,2019년 04월,9279.0
경기도,김포시,김포시사이드컨트리클럽,외국인,2019년 04월,0.0
경기도,김포시,김포청소년수련원,내국인,2019년 04월,8097.0
경기도,김포시,김포청소년수련원,외국인,2019년 04월,0.0
경기도,김포시,김포평화누리길(1코스),내국인,2019년 04월,0.0
경기도,김포시,김포함상공원,내국인,2019년 04월,9614.0
경기도,김포시,김포함상공원,외국인,2019년 04월,0.0
경기도,김포시,다도박물관,내국인,2019년 04월,2202.0
경기도,김포시,다도박물관,외국인,2019년 04월,50.0
경기도,김포시,덕포진교육박물관,내국인,2019년 04월,3996.0
경기도,김포시,덕포진교육박물관,외국인,2019년 04월,0.0
경기도,김포시,로그밸리 청소년수련원,내국인,2019년 04월,200.0
경기도,김포시,로그밸리 청소년수련원,외국인,2019년 04월,0.0
경기도,김포시,아라뱃길김포터미널(유람선승선객),내국인,2019년 04월,13443.0
경기도,김포시,아라뱃길김포터미널(유람선승선객),외국인,2019년 04월,0.0
경기도,김포시,약암관광호텔(입욕객),내국인,2019년 04월,10511.0
경기도,김포시,약암관광호텔(입욕객),외국인,2019년 04월,0.0
경기도,김포시,장릉,내국인,2019년 04월,16582.0
경기도,김포시,장릉,외국인,2019년 04월,10.0
경기도,김포시,태산패밀리파크(체험프로그램),내국인,2019년 04월,6947.0
경기도,김포시,태산패밀리파크(체험프로그램),외국인,2019년 04월,0.0
경기도,화성시,우리꽃식물원,내국인,2019년 04월,20005.0
경기도,화성시,우리꽃식물원,외국인,2019년 04월,0.0
경기도,화성시,융건릉,내국인,2019년 04월,31663.0
경기도,화성시,융건릉,외국인,2019년 04월,156.0
경기도,화성시,향토박물관,내국인,2019년 04월,2907.0
경기도,광주시,경기도자박물관,내국인,2019년 04월,10001.0
경기도,광주시,남한산성 행궁,내국인,2019년 04월,11624.0
경기도,광주시,남한산성 행궁,외국인,2019년 04월,659.0
경기도,광주시,영은미술관,내국인,2019년 04월,1604.0
경기도,광주시,영은미술관,외국인,2019년 04월,0.0
경기도,광주시,일본군위안부역사관,내국인,2019년 04월,590.0
경기도,광주시,일본군위안부역사관,외국인,2019년 04월,3.0
경기도,광주시,화담숲,내국인,2019년 04월,94381.0
경기도,양주시,(재)송암스페이스센터,내국인,2019년 04월,8103.0
경기도,양주시,가나아트파크,내국인,2019년 04월,5733.0
경기도,양주시,국립아세안자연휴양림,내국인,2019년 04월,4006.0
경기도,양주시,북한산국립공원,내국인,2019년 04월,10128.0
경기도,양주시,양주시립장욱진미술관,내국인,2019년 04월,6131.0
경기도,양주시,조명박물관,내국인,2019년 04월,3360.0
경기도,양주시,회암사지박물관,내국인,2019년 04월,19596.0
경기도,포천시,국립수목원,내국인,2019년 04월,31373.0
경기도,포천시,국립수목원,외국인,2019년 04월,0.0
경기도,포천시,몽베르 CC (구 산정호수컨트리클럽),내국인,2019년 04월,15301.0
경기도,포천시,몽베르 CC (구 산정호수컨트리클럽),외국인,2019년 04월,0.0
경기도,포천시,베어스타운컨트리클럽,내국인,2019년 04월,0.0
경기도,포천시,베어스타운컨트리클럽,외국인,2019년 04월,0.0
경기도,포천시,베어크리크컨트리클럽,내국인,2019년 04월,16865.0
경기도,포천시,베어크리크컨트리클럽,외국인,2019년 04월,0.0
경기도,포천시,비둘기낭캠핑장,내국인,2019년 04월,1756.0
경기도,포천시,비둘기낭폭포,내국인,2019년 04월,17126.0
경기도,포천시,산사원,내국인,2019년 04월,3839.0
경기도,포천시,신북리조트 스프링폴,내국인,2019년 04월,16649.0
경기도,포천시,신북리조트 스프링폴,외국인,2019년 04월,0.0
경기도,포천시,아침햇살청소년수련원,내국인,2019년 04월,1348.0
경기도,포천시,아프리카예술박물관,내국인,2019년 04월,1780.0
경기도,포천시,아프리카예술박물관,외국인,2019년 04월,0.0
경기도,포천시,어메이징파크,내국인,2019년 04월,3800.0
경기도,포천시,어메이징파크,외국인,2019년 04월,0.0
경기도,포천시,일동레이크컨트리클럽,내국인,2019년 04월,5864.0
경기도,포천시,일동레이크컨트리클럽,외국인,2019년 04월,0.0
경기도,포천시,평강식물원,내국인,2019년 04월,13343.0
경기도,포천시,평강식물원,외국인,2019년 04월,0.0
경기도,포천시,포레스트힐 컨트리클럽,내국인,2019년 04월,13771.0
경기도,포천시,포레스트힐 컨트리클럽,외국인,2019년 04월,0.0
경기도,포천시,포천 한탄강 하늘다리,내국인,2019년 04월,49947.0
경기도,포천시,포천아도니스컨트리클럽,내국인,2019년 04월,21468.0
경기도,포천시,포천아도니스컨트리클럽,외국인,2019년 04월,0.0
경기도,포천시,포천아트밸리,내국인,2019년 04월,32038.0
경기도,포천시,포천아트밸리,외국인,2019년 04월,2175.0
경기도,포천시,포천한과박물관(한가원),내국인,2019년 04월,415.0
경기도,포천시,포천한과박물관(한가원),외국인,2019년 04월,0.0
경기도,포천시,포천힐스컨트리클럽,내국인,2019년 04월,13270.0
경기도,포천시,포천힐스컨트리클럽,외국인,2019년 04월,0.0
경기도,포천시,필로스컨트리클럽,내국인,2019년 04월,15149.0
경기도,포천시,필로스컨트리클럽,외국인,2019년 04월,0.0
경기도,포천시,하늘아래 치유의 숲,내국인,2019년 04월,
경기도,포천시,한화리조트 산정호수(스파),내국인,2019년 04월,13848.0
경기도,포천시,허브아일랜드,내국인,2019년 04월,44880.0
경기도,포천시,허브아일랜드,외국인,2019년 04월,3350.0
경기도,여주시,강천보,내국인,2019년 04월,26614.0
경기도,여주시,금은모래캠핑장,내국인,2019년 04월,3957.0
경기도,여주시,명성황후생가,내국인,2019년 04월,12551.0
경기도,여주시,명성황후생가,외국인,2019년 04월,0.0
경기도,여주시,목아불교박물관,내국인,2019년 04월,2074.0
경기도,여주시,목아불교박물관,외국인,2019년 04월,0.0
경기도,여주시,신륵사,내국인,2019년 04월,27764.0
경기도,여주시,신륵사,외국인,2019년 04월,0.0
경기도,여주시,여주박물관,내국인,2019년 04월,10682.0
경기도,여주시,여주시립폰박물관,내국인,2019년 04월,1702.0
경기도,여주시,여주온천,내국인,2019년 04월,7638.0
경기도,여주시,영릉(세종대왕),내국인,2019년 04월,37036.0
경기도,여주시,영릉(세종대왕),외국인,2019년 04월,182.0
경기도,여주시,이포보,내국인,2019년 04월,20824.0
경기도,여주시,이포보오토캠핑장,내국인,2019년 04월,2129.0
경기도,여주시,황포돛배,내국인,2019년 04월,895.0
경기도,여주시,황학산수목원,내국인,2019년 04월,16436.0
경기도,여주시,황학산수목원,외국인,2019년 04월,0.0
경기도,연천군,나룻배마을,내국인,2019년 04월,207.0
경기도,연천군,나룻배마을,외국인,2019년 04월,0.0
경기도,연천군,땅에미소,내국인,2019년 04월,2114.0
경기도,연천군,땅에미소,외국인,2019년 04월,0.0
경기도,연천군,상승전망대,내국인,2019년 04월,637.0
경기도,연천군,상승전망대,외국인,2019년 04월,0.0
경기도,연천군,수레울아트홀,내국인,2019년 04월,6623.0
경기도,연천군,수레울아트홀,외국인,2019년 04월,0.0
경기도,연천군,숭의전지,내국인,2019년 04월,2689.0
경기도,연천군,승전전망대,내국인,2019년 04월,970.0
경기도,연천군,승전전망대,외국인,2019년 04월,176.0
