시도,군구,관광지명,유료/무료,내/외국인,연도월,입장객수
경상북도,안동시,갈라산,무료,내국인,2018년 04월,1010
경상북도,안동시,경북도청,무료,내국인,2018년 04월,-
경상북도,안동시,권정생동화나라,무료,내국인,2018년 04월,1711
경상북도,안동시,농암종택,무료,내국인,2018년 04월,2401
경상북도,안동시,선성현문화단지,무료,내국인,2018년 04월,-
경상북도,안동시,안동임청각,무료,내국인,2018년 04월,-
경상북도,안동시,암산유원지,무료,내국인,2018년 04월,38238
경상북도,안동시,"천등산(1코스, 2코스)",무료,내국인,2018년 04월,125
경상북도,안동시,태사묘,무료,내국인,2018년 04월,1542
경상북도,구미시,구미과학관,유료,내국인,2018년 04월,4202
경상북도,구미시,구미과학관,유료,외국인,2018년 04월,0
경상북도,구미시,신라불교초전지,유료,내국인,2018년 04월,-
경상북도,구미시,옥성자연휴양림,유료,내국인,2018년 04월,2606
경상북도,구미시,옥성자연휴양림,유료,외국인,2018년 04월,-
경상북도,구미시,구미시 탄소제로교육관,무료,내국인,2018년 04월,6831
경상북도,구미시,구미시 탄소제로교육관,무료,외국인,2018년 04월,-
경상북도,구미시,금오산(탐방로 입구),무료,내국인,2018년 04월,24881
경상북도,구미시,금오산(탐방로 입구),무료,외국인,2018년 04월,377
경상북도,구미시,박대통령생가,무료,내국인,2018년 04월,26190
경상북도,구미시,박대통령생가,무료,외국인,2018년 04월,108
경상북도,구미시,산동참생태숲,무료,내국인,2018년 04월,6842
경상북도,구미시,산동참생태숲,무료,외국인,2018년 04월,-
경상북도,구미시,야은역사체험관,무료,내국인,2018년 04월,3926
경상북도,구미시,야은역사체험관,무료,외국인,2018년 04월,-
경상북도,구미시,왕산허위선생기념관,무료,내국인,2018년 04월,4780
경상북도,구미시,왕산허위선생기념관,무료,외국인,2018년 04월,-
경상북도,구미시,천생산성,무료,내국인,2018년 04월,26139
경상북도,구미시,천생산성,무료,외국인,2018년 04월,-
경상북도,영주시,국립산림치유원,유료,내국인,2018년 04월,2105
경상북도,영주시,부석사,유료,내국인,2018년 04월,62708
경상북도,영주시,부석사,유료,외국인,2018년 04월,163
경상북도,영주시,소백산 풍기온천,유료,내국인,2018년 04월,20481
경상북도,영주시,소백산 풍기온천,유료,외국인,2018년 04월,31
경상북도,영주시,소백산국립공원(부석),유료,내국인,2018년 04월,62852
경상북도,영주시,소백산국립공원(부석),유료,외국인,2018년 04월,19
경상북도,영주시,소백산국립공원(삼가),유료,내국인,2018년 04월,2086
경상북도,영주시,소백산국립공원(삼가),유료,외국인,2018년 04월,0
경상북도,영주시,소백산국립공원(초암),유료,내국인,2018년 04월,1609
경상북도,영주시,소백산국립공원(초암),유료,외국인,2018년 04월,-
경상북도,영주시,소백산국립공원(희방),유료,내국인,2018년 04월,4875
경상북도,영주시,소백산국립공원(희방),유료,외국인,2018년 04월,0
경상북도,영주시,소수서원,유료,내국인,2018년 04월,20241
경상북도,영주시,소수서원,유료,외국인,2018년 04월,40
경상북도,영주시,인삼박물관,유료,내국인,2018년 04월,766
경상북도,영주시,무섬마을,무료,내국인,2018년 04월,36965
경상북도,영주시,콩세계과학관,무료,내국인,2018년 04월,3429
경상북도,영주시,콩세계과학관,무료,외국인,2018년 04월,1
경상북도,영천시,보현산댐짚와이어,유료,내국인,2018년 04월,1467
경상북도,영천시,사일온천,유료,내국인,2018년 04월,23782
경상북도,영천시,사일온천,유료,외국인,2018년 04월,76
경상북도,영천시,시안아트,유료,내국인,2018년 04월,3507
경상북도,영천시,시안아트,유료,외국인,2018년 04월,11
경상북도,영천시,영천 전투메모리얼파크 체험관,유료,내국인,2018년 04월,5517
경상북도,영천시,영천보현산천문과학관,유료,내국인,2018년 04월,1114
경상북도,영천시,영천보현산천문과학관,유료,외국인,2018년 04월,10
경상북도,영천시,운주산승마자연휴양림,유료,내국인,2018년 04월,5320
경상북도,영천시,운주산승마자연휴양림,유료,외국인,2018년 04월,43
경상북도,영천시,은해사,유료,내국인,2018년 04월,6264
경상북도,영천시,은해사,유료,외국인,2018년 04월,110
경상북도,영천시,치산관광지캠핑장,유료,내국인,2018년 04월,3074
경상북도,영천시,치산관광지캠핑장,유료,외국인,2018년 04월,18
경상북도,영천시,국립영천호국원,무료,내국인,2018년 04월,28319
경상북도,영천시,돌할매공원,무료,내국인,2018년 04월,26040
경상북도,영천시,임고강변공원,무료,내국인,2018년 04월,2780
경상북도,영천시,임고서원,무료,내국인,2018년 04월,4387
경상북도,영천시,천수누림길,무료,내국인,2018년 04월,5049
경상북도,상주시,국립낙동강생물자원관,유료,내국인,2018년 04월,21838
경상북도,상주시,낙동 승곡마을,유료,내국인,2018년 04월,522
경상북도,상주시,낙동 승곡마을,유료,외국인,2018년 04월,27
경상북도,상주시,상주박물관,유료,내국인,2018년 04월,12316
경상북도,상주시,상주박물관,유료,외국인,2018년 04월,0
경상북도,상주시,성주봉자연휴양림,유료,내국인,2018년 04월,16127
경상북도,상주시,성주봉자연휴양림,유료,외국인,2018년 04월,0
경상북도,상주시,낙동강 역사이야기관,무료,내국인,2018년 04월,-
경상북도,상주시,문장대,무료,내국인,2018년 04월,7782
경상북도,상주시,상주국제승마장,무료,내국인,2018년 04월,7895
경상북도,상주시,상주국제승마장,무료,외국인,2018년 04월,92
경상북도,문경시,문경 국민여가 캠핑장,유료,내국인,2018년 04월,1242
경상북도,문경시,문경관광사격장,유료,내국인,2018년 04월,5274
경상북도,문경시,문경관광사격장,유료,외국인,2018년 04월,5
경상북도,문경시,문경레저타운,유료,내국인,2018년 04월,18982
경상북도,문경시,문경새재오픈세트장,유료,내국인,2018년 04월,20458
경상북도,문경시,문경새재오픈세트장,유료,외국인,2018년 04월,43
경상북도,문경시,문경석탄박물관,유료,내국인,2018년 04월,22964
경상북도,문경시,문경석탄박물관,유료,외국인,2018년 04월,35
경상북도,문경시,문경온천,유료,내국인,2018년 04월,25323
경상북도,문경시,문경온천,유료,외국인,2018년 04월,-
경상북도,문경시,문경천문대,유료,내국인,2018년 04월,66
경상북도,문경시,문경철로자전거,유료,내국인,2018년 04월,20433
경상북도,문경시,문경철로자전거,유료,외국인,2018년 04월,53
경상북도,문경시,문경활공랜드,유료,내국인,2018년 04월,1600
경상북도,문경시,불정자연휴양림,유료,내국인,2018년 04월,3127
경상북도,문경시,불정자연휴양림,유료,외국인,2018년 04월,0
경상북도,문경시,사계절썰매장,유료,내국인,2018년 04월,1065
경상북도,문경시,청소년수련장,유료,내국인,2018년 04월,0
경상북도,문경시,청소년수련장,유료,외국인,2018년 04월,-
경상북도,문경시,문경새재도립공원,무료,내국인,2018년 04월,189520
경상북도,경산시,대구골프장,유료,내국인,2018년 04월,12634
경상북도,경산시,대구골프장,유료,외국인,2018년 04월,45
경상북도,경산시,대구한의대 박물관,유료,내국인,2018년 04월,5884
경상북도,경산시,대구한의대 박물관,유료,외국인,2018년 04월,0
경상북도,경산시,인터불고경산골프장,유료,내국인,2018년 04월,12120
경상북도,경산시,인터불고경산골프장,유료,외국인,2018년 04월,-
경상북도,경산시,갓바위,무료,내국인,2018년 04월,142763
경상북도,경산시,갓바위,무료,외국인,2018년 04월,270
경상북도,경산시,경산시립박물관,무료,내국인,2018년 04월,9482
경상북도,경산시,대가대 박물관,무료,내국인,2018년 04월,913
경상북도,경산시,대가대 박물관,무료,외국인,2018년 04월,0
경상북도,경산시,대구대학교 중앙박물관,무료,내국인,2018년 04월,1525
경상북도,경산시,대구대학교 중앙박물관,무료,외국인,2018년 04월,53
경상북도,경산시,삼성현역사문화관,무료,내국인,2018년 04월,9252
경상북도,경산시,삼성현역사문화관,무료,외국인,2018년 04월,485
경상북도,경산시,영남대학교 박물관,무료,내국인,2018년 04월,5548
경상북도,경산시,영남대학교 박물관,무료,외국인,2018년 04월,112
경상북도,군위군,사라온이야기마을,유료,내국인,2018년 04월,2828
경상북도,군위군,사라온이야기마을,유료,외국인,2018년 04월,0
경상북도,군위군,장곡자연휴양림,유료,내국인,2018년 04월,964
경상북도,군위군,추억의 학교 엄마아빠 어렸을 적에,유료,내국인,2018년 04월,9628
경상북도,군위군,추억의 학교 엄마아빠 어렸을 적에,유료,외국인,2018년 04월,9
경상북도,군위군,경북대학교 자연사박물관,무료,내국인,2018년 04월,1045
경상북도,군위군,경북대학교 자연사박물관,무료,외국인,2018년 04월,0
경상북도,군위군,김수환추기경 사랑과 나눔공원,무료,내국인,2018년 04월,-
경상북도,의성군,교촌녹색농촌체험마을,유료,내국인,2018년 04월,781
경상북도,의성군,교촌녹색농촌체험마을,유료,외국인,2018년 04월,-
경상북도,의성군,금봉휴양림,유료,내국인,2018년 04월,1077
경상북도,의성군,금봉휴양림,유료,외국인,2018년 04월,-
경상북도,의성군,탑산온천,유료,내국인,2018년 04월,8500
경상북도,의성군,탑산온천,유료,외국인,2018년 04월,-
경상북도,의성군,한국애플리즈 나만의 사과와인 만드기,유료,내국인,2018년 04월,12
경상북도,의성군,한국애플리즈 나만의 사과와인 만드기,유료,외국인,2018년 04월,184
경상북도,의성군,고운사,무료,내국인,2018년 04월,16270
경상북도,의성군,빙계계곡,무료,내국인,2018년 04월,15902
경상북도,의성군,의성조문국박물관,무료,내국인,2018년 04월,10234
경상북도,청송군,솔기온천,유료,내국인,2018년 04월,12611
경상북도,청송군,솔기온천,유료,외국인,2018년 04월,35
경상북도,청송군,청송자연휴양림,유료,내국인,2018년 04월,1280
경상북도,청송군,청송자연휴양림,유료,외국인,2018년 04월,0
경상북도,청송군,군립청송야송미술관,무료,내국인,2018년 04월,2086
경상북도,청송군,군립청송야송미술관,무료,외국인,2018년 04월,10
경상북도,청송군,송소고택,무료,내국인,2018년 04월,4828
경상북도,청송군,송소고택,무료,외국인,2018년 04월,70
경상북도,청송군,양수발전소,무료,내국인,2018년 04월,2096
경상북도,청송군,양수발전소,무료,외국인,2018년 04월,0
경상북도,청송군,주산지,무료,내국인,2018년 04월,19499
경상북도,청송군,주왕산국립공원 상의 탐방로,무료,내국인,2018년 04월,30927
경상북도,청송군,주왕산국립공원 상의 탐방로,무료,외국인,2018년 04월,0
경상북도,청송군,주왕산국립공원 월외 탐방로,무료,내국인,2018년 04월,854
경상북도,청송군,주왕산국립공원 월외 탐방로,무료,외국인,2018년 04월,0
경상북도,청송군,주왕산국립공원 절골 탐방로,무료,내국인,2018년 04월,0
경상북도,청송군,주왕산국립공원 절골 탐방로,무료,외국인,2018년 04월,0
